120 sisjsk sampleCarmona 9.98e-04 9.98e-04 6000 60 30 1.93e-01
121 sisjsk sampleCarmona 9.94e-04 9.94e-04 6000 60 30 1.69e-02
122 sisjsk sampleCarmona 9.96e-04 9.96e-04 7500 60 30 1.55e-01
123 sisjsk sampleCarmona 9.98e-04 9.98e-04 10500 60 30 1.78e-01
124 sisjsk sampleCarmona 9.94e-04 9.94e-04 9000 60 30 4.11e-03
125 sisjsk sampleCarmona 1.03e-03 1.03e-03 10500 60 30 5.32e-03
126 sisjsk sampleCarmona 1.00e-03 1.00e-03 6000 60 30 5.63e-02
127 sisjsk sampleCarmona 1.36e-03 1.15e-03 7500 30 30 2.95e-02
128 sisjsk sampleCarmona 1.00e-03 1.00e-03 7500 210 30 1.60e-02
129 sisjsk sampleCarmona 1.50e-03 1.57e-03 7500 30 30 4.06e-01
130 sisjsk sampleCarmona 9.80e-04 9.80e-04 7500 270 30 1.18e-03
131 sisjsk sampleCarmona 9.94e-04 9.94e-04 10500 60 30 1.53e-02
132 sisjsk sampleCarmona 9.80e-04 9.80e-04 7500 150 30 7.78e-05
133 sisjsk sampleCarmona 9.98e-04 9.98e-04 9000 60 30 2.81e-03
134 sisjsk sampleCarmona 9.98e-04 9.98e-04 7500 60 30 1.35e-03
135 sisjsk sampleCarmona 9.96e-04 9.96e-04 10500 60 30 4.53e-04
136 sisjsk sampleCarmona 1.00e-03 1.00e-03 10500 60 30 9.20e-02
137 sisjsk sampleCarmona 1.03e-03 1.03e-03 9000 60 30 5.06e-02
138 sisjsk sampleCarmona 1.28e-03 1.54e-03 7500 30 30 2.67e-01
139 sisjsk sampleCarmona 1.03e-03 1.03e-03 7500 60 30 2.96e-02
140 sisjsk sampleCarmona 1.37e-03 1.17e-03 7500 30 30 8.68e-02
141 sisjsk sampleCarmona 1.03e-03 1.03e-03 6000 60 30 2.58e-01
142 sisjsk sampleCarmona 9.80e-04 9.80e-04 7500 210 30 2.98e-04
143 sisjsk sampleCarmona 9.96e-04 9.96e-04 6000 60 30 6.51e-05
144 sisjsk sampleCarmona 1.00e-03 1.00e-03 7500 270 30 1.02e-02
145 triplet sampleCarmona 1.00e-03 1.00e-03 9000 60 30 1.50e-04
146 triplet sampleCarmona 1.50e-03 1.57e-03 7500 30 30 6.23e-01
147 triplet sampleCarmona 9.96e-04 9.96e-04 9000 60 30 3.05e-01
148 triplet sampleCarmona 9.94e-04 9.94e-04 6000 60 30 4.62e-02
149 triplet sampleCarmona 9.98e-04 9.98e-04 10500 60 30 4.66e-01
150 triplet sampleCarmona 1.00e-03 1.00e-03 10500 60 30 1.75e-01
151 triplet sampleCarmona 1.03e-03 1.03e-03 9000 60 30 1.67e-01
152 triplet sampleCarmona 9.94e-04 9.94e-04 10500 60 30 4.88e-02
153 triplet sampleCarmona 9.96e-04 9.96e-04 7500 60 30 2.10e-01
154 triplet sampleCarmona 9.98e-04 9.98e-04 6000 60 30 2.05e-01
155 triplet sampleCarmona 1.03e-03 1.03e-03 7500 60 30 9.94e-02
156 triplet sampleCarmona 1.00e-03 1.00e-03 7500 210 30 5.28e-02
